adults,airconditioning,chapati,child,dal,holidaystatus,rice,sabzi,timeslot,variety,weather
729,0,1914,1129,65,0.5,63,164,0,1,0.5
884,0,3355,1381,81,0.5,75,183,1,0,1
923,0.5,3720,1390,96,0,93,202,0,2,0.5
901,0,2877,1328,88,0.5,72,172,0.5,1,0.5
529,0.5,1304,777,53,0.5,51,122,1,0,0.5
245,0.5,1293,372,48,0.5,50,124,1,0,1
225,0.5,1074,325,57,0.5,43,116,0,2,0
858,0,2616,1282,70,0,78,183,0.5,0,1
933,0.5,3582,1360,94,0.5,90,209,0.5,2,1
909,0.5,3345,1387,83,0,78,176,0,0,0.5
375,0.5,1281,555,48,0,58,128,0.5,2,0.5
644,0,2283,957,66,0,69,158,0.5,0,1
229,0.5,1110,331,59,0.5,55,125,1,2,0
152,0,917,206,22,0.5,29,95,1,0,0
975,0.5,4102,1490,98,0,97,202,0,2,0.5
483,0,1538,689,53,0.5,56,113,0.5,0,0
697,0.5,2343,1063,65,0,62,143,1,0,0
950,0,2879,1370,74,0,74,174,0.5,1,0.5
881,0,2979,1307,89,0.5,80,199,0.5,0,0
271,0.5,314,431,38,0,36,91,0,0,1
881,0.5,3932,1365,90,0.5,91,240,0.5,1,1
182,0.5,581,266,29,0,23,99,1,1,0
689,0.5,2375,1052,68,0.5,63,134,0.5,0,1
111,0.5,938,165,22,0.5,25,81,0,2,1
716,0,3110,1034,89,0,71,198,1,2,0
740,0,3099,1118,74,0.5,85,197,0.5,2,0
500,0.5,1591,733,52,0.5,55,106,0,1,0.5
526,0,1151,786,56,0.5,52,103,0,0,1
121,0,846,185,30,0,26,80,0.5,2,1
997,0.5,3677,1483,99,0.5,90,202,1,2,1
199,0.5,484,289,36,0,25,81,1,1,0
697,0.5,2805,1043,83,0,77,190,1,2,1
501,0.5,1549,747,43,0,56,113,0.5,0,1
845,0,3060,1208,89,0,84,178,1,1,0.5
692,0,1981,1033,65,0,62,143,0,0,0
562,0,1458,876,42,0.5,40,100,0,1,0.5
671,0.5,2398,999,68,0,69,139,0,1,1
540,0.5,1253,801,50,0.5,42,122,0.5,0,1
375,0.5,1439,596,54,0,40,119,0,2,0.5
643,0.5,2284,944,62,0,60,141,0.5,0,0
419,0,1050,622,42,0,48,120,0.5,1,0.5
291,0.5,314,444,23,0.5,24,72,0,0,0
125,0.5,376,199,29,0.5,31,60,1,0,1
99,0.5,796,141,30,0.5,28,60,0,2,1
420,0.5,1909,607,65,0,68,157,0.5,1,1
616,0,2378,899,62,0.5,60,142,1,0,0.5
392,0,1388,602,53,0.5,58,124,1,2,0
109,0,912,162,38,0.5,26,96,0.5,0,0.5
809,0.5,2628,1173,89,0.5,84,178,0.5,2,0.5
118,0,524,177,29,0.5,23,71,0.5,0,1
249,0,643,368,29,0,34,86,0,0,0.5
633,0,2691,930,74,0.5,79,187,0.5,1,1
272,0,481,404,28,0.5,33,84,1,1,0
193,0.5,777,306,22,0,29,85,1,0,0.5
1000,0.5,3443,1485,94,0.5,93,206,0.5,1,0.5
673,0.5,2014,1012,60,0.5,67,161,0,1,0
219,0,890,334,24,0.5,38,85,0.5,1,0
548,0,1613,841,50,0,58,119,0,2,0
740,0.5,3095,1076,89,0.5,74,193,0,2,0.5
473,0.5,2480,721,62,0.5,67,152,1,1,0
135,0,470,205,36,0,39,65,1,0,0
237,0,464,354,26,0,20,66,0,0,0.5
543,0,1414,809,59,0.5,41,120,1,0,1
404,0,1338,594,59,0,46,127,1,2,0
978,0,2817,1540,76,0,75,185,0,1,0
750,0.5,2063,1117,67,0,62,160,0.5,0,1
547,0.5,1524,838,42,0,58,109,0.5,0,0.5
189,0,857,275,22,0.5,35,89,0.5,2,1
185,0,598,263,34,0,31,70,0.5,2,0
653,0.5,2125,987,66,0.5,66,138,0,1,0
708,0.5,2718,982,87,0.5,87,185,1,2,1
559,0,2262,810,63,0,62,140,1,1,1
230,0.5,629,378,35,0,34,91,0,0,1
279,0.5,1492,442,52,0,59,124,0.5,2,1
138,0,391,204,25,0.5,26,84,0.5,0,0
606,0,2929,912,75,0,78,185,1,2,0
595,0.5,1106,836,50,0.5,57,127,0.5,0,0.5
85,0.5,431,138,31,0.5,21,89,0.5,2,0
402,0,1460,589,46,0,51,104,1,0,0.5
145,0.5,318,220,31,0,22,60,0.5,2,0.5
868,0.5,4139,1357,95,0.5,90,223,1,2,0.5
200,0.5,308,282,34,0.5,20,74,0,1,0
724,0,2885,1077,70,0.5,76,181,1,2,0.5
868,0,2695,1318,76,0,73,178,0.5,1,0
428,0.5,1398,633,47,0,49,128,0,2,0
654,0.5,1889,979,60,0.5,69,148,1,0,0
759,0.5,2305,1172,69,0.5,69,152,0.5,0,0.5
865,0,3060,1318,74,0.5,81,178,0,0,1
701,0,2680,1021,75,0.5,83,192,1,1,0.5
260,0,915,369,37,0.5,29,95,1,0,1
531,0,1140,749,43,0,44,109,1,1,0.5
470,0.5,2460,678,60,0.5,67,131,0.5,1,0.5
996,0.5,3067,1461,86,0,73,193,1,0,1
196,0.5,355,275,38,0.5,27,60,0.5,1,0
421,0,1871,620,66,0,67,159,0.5,2,1
968,0,2601,1392,71,0,71,174,0.5,1,0.5
492,0.5,2232,746,60,0.5,65,144,0.5,1,0.5
886,0,3770,1357,96,0,97,219,0,2,1
350,0.5,913,514,29,0,32,91,0.5,0,0.5
366,0,1468,552,54,0.5,43,119,1,1,0.5
848,0.5,2679,1209,72,0,70,180,0,0,1
922,0,2848,1394,70,0.5,82,170,0,1,1
753,0.5,2236,1153,64,0.5,69,130,0,1,0.5
133,0,324,214,34,0.5,31,82,0,0,0.5
363,0.5,1430,562,53,0.5,51,107,1,1,0
213,0.5,1670,320,49,0.5,42,129,0.5,1,0.5
612,0.5,2188,892,64,0.5,61,163,0.5,1,0.5
586,0.5,1383,890,43,0.5,56,114,0.5,1,0
526,0.5,1982,769,62,0,68,163,0,2,0.5
400,0.5,2098,600,60,0,66,164,0.5,1,1
489,0.5,1672,724,52,0.5,44,126,0.5,0,1
141,0,622,208,30,0.5,25,83,0,1,0
946,0,2612,1398,81,0,85,175,0,0,0
823,0,4267,1269,93,0.5,93,217,1,2,0
704,0,1823,1077,63,0,65,140,0,0,0.5
492,0.5,1442,745,46,0,41,101,0,0,0
301,0.5,1616,484,46,0.5,40,109,0,2,0.5
785,0,2807,1228,79,0.5,70,177,1,2,0.5
186,0.5,649,288,24,0,26,80,0,2,1
605,0.5,2048,912,69,0.5,66,137,0,0,0
572,0,2503,879,61,0.5,69,158,1,2,0
656,0,1970,1040,65,0.5,66,131,0,1,0.5
793,0,3070,1191,73,0.5,81,178,1,1,0.5
491,0.5,2423,736,63,0.5,64,168,0.5,1,0.5
573,0.5,1770,855,54,0,41,110,0,1,0
600,0,2377,906,63,0,61,159,0.5,1,0.5
140,0.5,516,194,28,0,28,67,0.5,1,1
562,0,1571,824,53,0,44,105,0,2,0.5
481,0.5,2545,721,69,0.5,65,150,1,2,0.5
385,0.5,1592,587,45,0.5,44,111,1,0,1
168,0.5,608,245,24,0,38,94,1,2,1
407,0,2211,624,66,0.5,63,135,0.5,2,1
725,0,2819,1064,87,0.5,89,173,0.5,2,1
468,0,1651,701,53,0.5,54,116,0,1,0.5
859,0,3354,1245,86,0,74,188,0.5,2,0
652,0.5,1947,970,66,0,61,136,1,1,0
444,0.5,1167,669,46,0.5,43,121,1,0,0
718,0,2546,1070,65,0,63,142,0.5,0,1
389,0,1283,615,55,0.5,45,107,0.5,0,1
686,0.5,3252,1007,77,0,85,185,1,1,1
363,0,1574,540,44,0,45,112,0.5,2,0.5
937,0.5,2762,1406,73,0.5,74,196,0.5,0,0
114,0.5,886,179,33,0,22,61,0.5,2,1
633,0,1824,957,64,0,65,169,0,1,1
922,0,4157,1388,96,0.5,93,216,0.5,2,0
838,0.5,3369,1238,82,0,88,195,1,0,1
560,0.5,2357,812,60,0.5,66,152,0,2,0.5
784,0,2407,1131,68,0.5,66,151,0,0,0.5
443,0.5,2500,660,64,0.5,64,143,1,2,0
742,0,1935,1114,67,0,68,142,0,2,0.5
582,0,1697,853,54,0.5,44,111,1,0,1
333,0,1399,486,43,0,58,111,0.5,2,0.5
215,0,1127,338,42,0.5,50,109,1,2,0.5
739,0,2738,1090,89,0.5,70,185,1,1,0.5
188,0.5,876,278,22,0,29,88,0.5,0,0.5
888,0,3109,1363,83,0,84,179,0.5,1,0.5
288,0,323,441,24,0,22,60,0.5,0,1
723,0,2501,1126,65,0,68,148,1,0,0.5
787,0.5,2440,1163,68,0,62,154,0,0,0.5
699,0,2519,1011,66,0,68,136,0,1,0
185,0.5,518,303,31,0.5,29,60,0,2,1
251,0.5,1656,403,56,0,45,104,0,2,1
61,0,842,82,28,0.5,27,65,0,0,0.5
503,0.5,1656,696,44,0,54,101,0,0,0.5
82,0,528,106,34,0,38,70,1,2,0
857,0.5,4110,1341,98,0,93,244,1,2,0
277,0,382,383,32,0.5,23,68,0,0,0.5
291,0,517,414,22,0,20,96,0,0,0
232,0.5,850,339,35,0,38,89,0,0,0
917,0,4002,1316,96,0.5,94,207,1,2,0.5
117,0,499,171,30,0,24,92,1,1,0.5
973,0.5,4075,1435,97,0.5,90,217,1,2,1
527,0,2509,849,64,0,66,136,1,2,0.5
570,0.5,1865,853,66,0.5,64,151,0.5,2,0
288,0,974,445,35,0.5,25,90,0,1,0
366,0.5,404,576,37,0,24,80,0,1,1
335,0.5,1128,495,53,0.5,40,111,0,1,1
880,0,3295,1339,86,0.5,72,186,0.5,0,0.5
679,0.5,2761,984,74,0.5,70,187,1,2,0.5
413,0,1667,628,47,0,45,118,0,2,0
771,0.5,2586,1151,62,0,66,163,0,1,0.5
936,0,3082,1462,78,0,84,179,1,0,1
276,0.5,327,411,37,0.5,26,97,0,0,1
414,0,1501,607,50,0.5,44,128,0.5,1,0.5
284,0,1102,434,42,0,46,113,1,2,1
254,0,672,391,20,0,32,80,0.5,0,0
525,0,1719,828,51,0.5,49,109,0,1,0
498,0.5,1895,727,69,0.5,60,142,1,2,1
275,0.5,1604,440,58,0.5,59,129,0,2,1
201,0,912,317,22,0,27,69,1,0,0
189,0.5,542,252,32,0.5,38,95,0.5,0,0.5
568,0.5,2370,847,68,0,60,134,0.5,2,1
944,0,4478,1454,99,0.5,93,225,0.5,2,0.5
695,0.5,1866,1045,67,0.5,60,134,0.5,0,0
365,0,1284,547,47,0.5,51,127,1,1,0.5
143,0,736,241,32,0,23,87,1,0,0.5
469,0.5,1751,705,40,0,59,118,0,1,0.5
976,0,4080,1485,98,0.5,99,238,0.5,2,0
353,0,778,538,21,0,25,93,1,1,0
383,0,789,591,32,0.5,23,86,0.5,0,0.5
351,0,1723,536,58,0,42,126,0,2,1
484,0.5,1446,685,49,0,58,125,0,0,1
846,0,2767,1275,79,0,78,194,1,0,1
196,0.5,511,305,27,0,32,90,0,2,0.5
512,0.5,2169,788,65,0.5,67,133,1,2,0.5
368,0.5,1312,576,42,0.5,50,102,1,2,0.5
560,0,1530,863,54,0,48,129,0,1,0.5
358,0.5,1156,557,50,0.5,46,112,0.5,2,1
904,0,3918,1420,97,0.5,94,215,1,2,0.5
626,0.5,2822,935,74,0.5,79,183,0.5,1,1
999,0.5,3390,1513,76,0.5,86,195,0,0,0.5
300,0,697,443,27,0.5,20,62,0.5,1,0.5
965,0.5,3680,1460,90,0,91,202,0,2,1
84,0,888,139,24,0.5,20,75,0.5,0,1
867,0,2758,1308,81,0.5,82,171,0,0,0.5
528,0.5,1045,763,49,0,41,129,0.5,0,0
646,0,2212,954,60,0.5,60,132,0.5,0,0.5
510,0,1472,820,57,0.5,42,119,0.5,1,0
681,0,3374,986,75,0,81,187,1,2,0.5
516,0,2014,787,66,0,66,139,1,2,0.5
297,0.5,1595,464,49,0.5,45,120,0,1,1
599,0,2095,866,65,0,60,151,0.5,2,1
330,0.5,1512,501,46,0,54,117,1,2,0.5
613,0,2277,918,65,0.5,69,138,0,1,1
555,0,1594,837,56,0,52,122,0.5,0,0.5
189,0.5,742,299,35,0.5,23,72,0.5,0,0
661,0.5,2480,1030,60,0,63,139,0.5,1,0.5
526,0,1668,801,40,0.5,48,124,0.5,1,0
962,0.5,4473,1438,98,0.5,93,227,1,1,0
814,0.5,2666,1219,72,0.5,86,197,0,1,0
295,0.5,782,443,36,0.5,32,73,0,0,0
896,0.5,2693,1301,80,0,89,188,0.5,1,0.5
372,0,1673,556,49,0,40,121,0.5,2,1
381,0,503,554,27,0,31,71,0,0,1
420,0,1106,612,49,0,46,110,0,0,0.5
143,0.5,897,218,35,0,22,83,0.5,1,0.5
816,0.5,3730,1235,96,0.5,99,215,1,1,1
177,0,344,263,30,0.5,29,71,1,1,0
379,0,1598,558,52,0,58,103,1,2,1
97,0.5,601,125,25,0.5,27,75,0.5,1,0.5
879,0,3164,1288,78,0,83,185,1,0,0
710,0.5,3364,1094,82,0,71,184,1,2,0
447,0.5,1988,670,65,0.5,63,148,0,1,1
639,0,3299,943,84,0.5,83,182,0,2,0.5
593,0,2183,900,61,0,63,161,0,1,0
579,0,1375,807,48,0,53,118,1,0,1
893,0,3480,1295,91,0.5,93,200,1,2,0
611,0.5,2883,920,77,0.5,74,175,1,2,0.5
140,0,852,216,26,0,29,80,1,0,0.5
163,0,314,230,24,0,28,87,0,1,0
173,0,387,273,34,0.5,36,67,0,2,0.5
327,0,514,468,22,0,22,85,1,0,1
979,0.5,3430,1436,99,0.5,92,212,0.5,2,1
659,0.5,2143,1050,60,0.5,64,166,0.5,0,0.5
564,0.5,2508,821,61,0.5,66,142,1,0,1
149,0.5,998,221,38,0.5,39,76,0,1,0
467,0,1076,681,53,0,49,106,1,1,0
72,0.5,805,106,21,0,36,90,0.5,1,1
462,0,2410,696,64,0,62,148,0,2,1
855,0.5,4276,1294,93,0.5,95,202,1,2,0
228,0.5,1653,359,59,0.5,55,125,0,1,1
969,0,2796,1433,75,0,83,192,0,0,0
579,0.5,2414,881,61,0.5,61,164,1,1,1
74,0.5,938,96,37,0.5,23,61,0,1,0
558,0.5,1235,844,53,0.5,47,113,0,0,1
590,0.5,2352,887,66,0.5,61,158,0.5,1,0.5
841,0,3266,1226,87,0.5,80,178,1,0,1
631,0.5,2050,900,64,0,62,168,1,0,0.5
179,0.5,397,261,29,0,36,74,1,1,1
375,0.5,981,540,30,0.5,24,72,0.5,0,0
402,0,1531,587,55,0.5,58,117,0.5,2,0
241,0.5,505,371,20,0,34,85,0,2,0
312,0.5,1704,477,45,0.5,49,126,0.5,1,1
728,0,2218,1071,63,0.5,64,159,1,0,0.5
980,0.5,3780,1429,94,0.5,92,248,0.5,2,0.5
104,0,489,165,28,0.5,24,94,0,2,1
818,0,2726,1200,81,0,80,183,0,0,0.5
349,0.5,506,503,37,0,27,85,1,1,0
977,0,3122,1435,71,0,89,181,0.5,1,0.5
967,0,3956,1500,91,0.5,90,219,0.5,1,1
398,0,1624,611,47,0,48,107,0,1,1
522,0.5,1791,783,49,0,42,111,0.5,0,0
125,0,507,187,26,0.5,26,99,0,2,0.5
958,0,4378,1419,99,0.5,97,213,0.5,2,0
621,0,2349,972,60,0.5,64,152,1,0,0
162,0.5,435,270,38,0.5,23,69,1,0,0.5
686,0.5,2808,1047,77,0,86,189,0,2,1
102,0.5,540,155,33,0,39,80,1,0,0.5
320,0,1506,483,44,0,55,123,1,1,1
522,0,1882,788,68,0,66,158,1,1,1
652,0.5,3082,1006,77,0,84,191,0,2,1
667,0.5,2411,1038,66,0,60,167,0.5,1,0.5
675,0,2204,991,60,0.5,69,150,1,0,0
702,0,2864,1107,80,0,85,190,0.5,2,1
763,0,3052,1125,78,0.5,78,170,1,2,0
546,0.5,1671,838,57,0,40,123,0,0,0
128,0.5,564,191,26,0.5,23,81,0,0,1
430,0,1271,651,41,0,46,105,0,2,0.5
366,0.5,941,559,37,0.5,31,74,0.5,0,1
208,0.5,1531,280,53,0.5,56,115,0.5,1,0.5
795,0,2129,1199,63,0.5,62,134,0,1,1
628,0.5,2431,955,66,0,64,162,0,0,1
236,0.5,531,352,26,0,30,60,0.5,1,0.5
836,0,2829,1218,71,0,75,194,1,0,0
587,0,1699,912,57,0,46,100,0,0,0
920,0.5,3238,1366,81,0.5,86,173,0,0,1
131,0,831,204,24,0,32,62,1,1,0
276,0.5,1169,419,54,0.5,52,101,1,2,0
905,0.5,3884,1443,98,0,94,239,0.5,2,1
875,0.5,2908,1299,87,0.5,74,176,0,1,0.5
740,0.5,3034,1118,71,0.5,85,180,1,2,0.5
758,0,3172,1124,88,0.5,81,196,0.5,2,0.5
312,0,439,464,37,0.5,37,83,0,0,0
527,0,1441,784,56,0,46,110,1,0,0.5
814,0,4045,1212,99,0.5,97,214,1,1,1
560,0.5,1333,790,58,0,45,110,0,1,0
943,0.5,3332,1399,84,0,76,177,0.5,0,0.5
853,0,3015,1247,75,0,84,193,0,2,0
171,0,768,240,29,0,25,76,0.5,2,0
808,0,2788,1221,73,0,88,196,0,0,1
643,0,1923,936,60,0,60,166,0,0,0
679,0,3357,1009,71,0,77,196,0.5,2,0.5
515,0,1310,799,40,0.5,45,119,0,1,0.5
391,0,371,589,34,0.5,21,86,0.5,1,0.5
666,0.5,3296,964,76,0.5,77,186,0,2,0.5
262,0,635,396,34,0,21,74,0,0,0.5
450,0,1370,657,41,0,45,123,1,1,0.5
435,0.5,1656,691,47,0.5,49,102,0,0,1
259,0,696,380,30,0,35,83,0,1,0.5
415,0,1709,642,58,0.5,40,102,0,1,0
396,0.5,1446,601,54,0,51,110,0.5,1,0
906,0,2924,1354,77,0,70,193,1,0,0
630,0,2410,921,63,0,63,155,0,1,0
199,0.5,414,286,22,0.5,22,70,1,2,0.5
884,0,3275,1381,75,0.5,86,192,0,1,1
304,0,634,455,38,0,32,67,0,2,0
665,0.5,2032,996,65,0,64,163,0.5,0,0.5
722,0,2997,1018,76,0,75,195,1,2,1
662,0.5,2179,981,60,0,60,158,0.5,0,1
120,0,529,172,29,0.5,39,83,1,0,0.5
628,0.5,2372,992,62,0,60,141,1,0,0.5
500,0,1261,765,46,0,53,100,0.5,1,0
70,0,640,88,30,0.5,33,96,0,0,0.5
130,0,686,162,29,0,20,70,0.5,0,0.5
760,0,2997,1166,83,0,84,197,0.5,2,0.5
151,0,545,218,29,0.5,20,95,1,0,0
554,0.5,2416,829,64,0.5,60,155,0.5,1,1
806,0.5,3213,1207,73,0.5,80,198,1,0,0.5
451,0,1542,668,48,0,43,101,0.5,1,0.5
603,0.5,3097,933,73,0,76,191,0.5,2,1
245,0,977,356,32,0,26,71,0,0,0.5
209,0,526,305,22,0,24,87,0,0,0
242,0,417,361,34,0,24,64,0,0,0
133,0.5,734,196,23,0.5,35,63,0.5,0,0
916,0.5,3006,1401,70,0,76,195,1,0,1
993,0.5,2747,1446,75,0.5,83,182,0,1,0
848,0.5,4017,1315,99,0.5,99,240,0.5,1,0.5
824,0.5,4023,1227,95,0.5,98,229,0.5,2,0
179,0,580,266,27,0.5,22,97,1,2,1
385,0.5,618,552,26,0.5,27,83,0,0,0.5
621,0.5,3073,941,78,0,83,195,0,2,0.5
916,0.5,3653,1375,95,0.5,94,236,0.5,1,0.5
399,0,958,595,26,0,30,68,0.5,0,1
879,0,3540,1373,95,0,99,248,1,2,0.5
787,0,3352,1146,78,0,74,197,1,2,1
682,0.5,2004,1062,68,0.5,63,149,0,0,0
492,0,1206,737,50,0,57,129,0,2,0
927,0.5,2873,1424,82,0,72,171,1,0,1
679,0.5,1806,1005,65,0.5,66,134,0.5,0,0.5
125,0.5,361,188,36,0.5,24,70,1,2,0
298,0.5,1733,435,46,0.5,48,106,0.5,2,0
732,0.5,1975,1123,66,0.5,63,161,0,0,0
813,0.5,3191,1155,79,0.5,72,193,1,2,0.5
74,0.5,379,110,31,0.5,30,66,0.5,1,0
452,0.5,2588,673,62,0.5,65,158,1,2,1
697,0,3201,1032,72,0,78,179,0.5,2,0.5
165,0.5,321,249,21,0,30,83,0.5,0,0
443,0.5,1973,682,68,0,68,159,1,1,0.5
571,0.5,1054,884,54,0.5,56,129,0.5,0,0.5
472,0.5,2120,694,64,0,63,132,1,2,1
372,0.5,442,517,33,0.5,28,67,0.5,0,0.5
704,0.5,3123,1034,83,0.5,85,185,0.5,2,0.5
609,0,2862,935,71,0.5,72,173,1,1,1
267,0,843,369,29,0,23,91,0.5,1,1
881,0.5,2627,1280,75,0.5,88,172,0,0,0.5
930,0,3733,1411,94,0.5,92,201,0.5,2,0.5
970,0,3224,1468,84,0.5,80,183,0.5,0,0.5
66,0.5,528,99,24,0.5,21,76,0.5,2,1
616,0.5,3033,947,87,0.5,78,173,0.5,2,0.5
965,0,3031,1420,70,0,78,176,0,2,0.5
509,0.5,2053,781,68,0.5,64,130,0.5,2,0.5
486,0.5,1685,736,49,0,53,116,0,2,0
634,0.5,3252,923,84,0,71,188,0,2,0.5
903,0.5,3188,1339,84,0.5,86,191,0,0,1
836,0.5,3037,1243,79,0,73,196,0,2,0
307,0,1789,467,46,0.5,45,125,0.5,2,1
371,0.5,978,519,36,0,30,97,0.5,0,0.5
224,0.5,1129,351,46,0,47,108,1,2,1
139,0,308,203,24,0,38,65,1,0,0.5
185,0.5,505,281,20,0.5,34,94,0.5,1,0.5
638,0.5,2959,938,85,0,74,174,0.5,2,0.5
773,0,2895,1150,85,0.5,80,188,1,1,0.5
856,0.5,3254,1268,85,0.5,77,194,0,1,0
410,0,1598,610,51,0.5,45,124,0,1,1
985,0,3817,1508,93,0.5,98,247,0.5,2,1
265,0.5,622,411,25,0,39,96,1,0,0
559,0.5,1217,808,53,0.5,54,126,0.5,0,0.5
379,0.5,540,554,39,0,23,84,0,1,1
334,0,1215,490,58,0.5,56,119,0.5,2,0.5
608,0.5,2401,915,63,0.5,63,157,0,0,0
374,0,1247,628,47,0,58,129,1,0,1
380,0.5,1105,612,53,0,40,123,1,1,1
370,0.5,877,540,33,0,32,61,0,2,0
699,0.5,2684,1024,86,0.5,74,175,1,1,0
812,0,2783,1204,84,0,83,198,0.5,1,0.5
651,0,2616,1005,70,0,79,188,1,2,0.5
855,0.5,3187,1271,83,0,86,186,1,0,1
442,0,2334,650,68,0.5,67,146,0.5,2,0.5
907,0,3290,1369,73,0.5,84,179,0,0,0.5
546,0.5,1156,827,49,0,59,103,0,0,0.5
850,0.5,4217,1291,99,0.5,92,221,1,1,1
513,0,1426,758,41,0.5,51,100,0,2,0
566,0.5,1806,851,63,0.5,67,169,0.5,1,0.5
180,0,777,253,24,0,38,73,0,0,0
802,0,2971,1226,84,0.5,72,173,0,1,1
741,0.5,2621,1117,88,0.5,70,174,1,2,0
872,0,3278,1390,84,0.5,74,170,0.5,1,0.5
396,0,1184,612,52,0.5,57,100,0,2,0
775,0.5,2869,1199,79,0.5,71,196,0.5,1,1
364,0.5,1690,542,43,0.5,53,109,1,2,0
686,0.5,2875,990,89,0,84,184,0.5,2,1
972,0,2976,1448,77,0.5,83,178,1,0,1
875,0,3137,1298,86,0,77,182,0,1,0
840,0,4448,1296,96,0,97,230,1,1,1
970,0,4109,1467,94,0.5,97,201,1,1,0.5
719,0,2530,1079,66,0,65,153,1,1,0
849,0.5,3494,1256,98,0.5,94,221,1,1,1
572,0.5,1894,857,64,0,60,138,0.5,2,0
962,0.5,3839,1480,92,0,95,227,0,2,0.5
419,0,1216,655,46,0.5,42,116,1,0,1
916,0.5,3483,1336,91,0.5,95,248,0,2,0.5
426,0,1697,650,55,0,48,109,0,0,0.5
614,0.5,2492,903,67,0,68,167,0,0,0
893,0.5,2782,1358,82,0,71,194,0.5,1,0
730,0,1952,1098,62,0.5,69,139,0,1,1
599,0.5,1974,850,63,0.5,63,139,1,1,0.5
102,0.5,969,156,28,0.5,30,78,1,1,0
878,0,4208,1319,97,0.5,96,202,0.5,1,1
905,0,4185,1364,97,0,93,242,0.5,2,0.5
424,0.5,2053,613,69,0.5,61,148,0.5,1,0.5
700,0.5,2386,1048,63,0.5,65,135,0,0,0.5
761,0,1876,1137,65,0.5,64,132,0,2,0
501,0,1349,737,49,0,47,119,1,1,0.5
589,0.5,1318,842,57,0,50,123,1,0,1
704,0.5,2104,1048,61,0,66,168,0.5,1,0.5
384,0.5,1491,565,42,0.5,49,102,0,1,1
579,0,1149,864,53,0,56,124,0.5,0,0.5
361,0,844,525,27,0,29,84,0,0,1
630,0.5,1876,891,62,0.5,69,161,1,1,1
392,0.5,844,567,25,0.5,32,62,0,0,0
453,0,1026,671,58,0,48,101,1,1,0
813,0.5,4123,1225,93,0.5,98,219,0,2,0
993,0,2865,1496,72,0.5,84,181,0,0,1
101,0,424,148,34,0,35,68,0.5,0,1
252,0,577,400,21,0,35,98,0.5,1,1
439,0,1368,680,55,0,45,119,0.5,1,0
672,0,2380,1019,65,0,63,137,1,0,1
942,0,3366,1424,78,0.5,77,187,0,2,0
159,0,625,223,35,0,31,90,1,1,0
109,0.5,737,187,25,0,28,94,0.5,0,0.5
212,0.5,871,300,33,0,35,68,0,0,1
578,0.5,1291,855,59,0,40,114,0,0,0
102,0.5,864,154,29,0.5,21,92,1,2,0
641,0,3399,989,76,0,83,175,1,1,1
123,0.5,699,183,21,0,32,63,1,1,0.5
89,0.5,756,151,28,0.5,37,75,0,2,0
464,0,1219,701,54,0.5,54,107,1,0,0
919,0,3312,1369,72,0,89,194,0.5,2,0
230,0,340,327,24,0,23,91,1,0,0.5
612,0.5,2048,857,67,0.5,62,135,0.5,1,0.5
215,0,841,321,21,0.5,36,95,0.5,1,0.5
731,0,2465,1069,69,0,61,166,0,2,0.5
185,0,399,285,31,0,23,93,1,2,1
849,0,2887,1230,73,0,84,182,1,0,0.5
366,0,1483,559,45,0,57,125,0,2,1
98,0.5,380,145,26,0.5,24,79,1,0,0
61,0.5,434,96,21,0,34,63,0,2,0.5
239,0.5,1568,376,46,0,56,112,1,2,0
583,0,1864,908,66,0.5,60,169,0.5,1,1
98,0,731,140,31,0,34,97,1,0,0
408,0,2373,624,61,0,67,144,1,2,1
314,0.5,890,444,30,0,29,82,1,0,1
96,0,340,135,23,0.5,29,88,0.5,0,0
604,0,1956,917,68,0,63,154,1,1,0
499,0.5,1539,725,43,0,40,128,0.5,1,0.5
952,0.5,2665,1408,73,0.5,81,189,0,0,0
774,0,2721,1179,86,0.5,74,180,1,1,0.5
993,0.5,3982,1479,97,0,90,206,0.5,2,1
304,0.5,1738,465,40,0.5,49,110,0,2,0
64,0.5,776,92,35,0,39,97,0,2,0.5
719,0.5,2533,1091,67,0.5,64,144,0,0,1
145,0,660,219,26,0,39,84,0,0,0
529,0,1268,806,42,0.5,53,129,0.5,0,1
424,0.5,2059,602,61,0.5,68,140,1,1,0.5
592,0.5,1627,873,52,0.5,45,117,0.5,0,0.5
194,0.5,642,259,21,0.5,26,94,0.5,0,1
195,0,648,266,32,0.5,36,63,1,1,0
188,0.5,445,285,21,0.5,31,76,0.5,1,1
668,0.5,2802,981,75,0.5,79,197,0,2,0
918,0.5,3677,1365,93,0.5,91,212,1,1,1
688,0.5,1908,1035,66,0.5,63,166,0.5,1,0
666,0.5,2155,1008,67,0,67,133,0,0,1
619,0,2092,959,68,0,60,142,0.5,0,0
352,0.5,806,533,29,0,20,91,0.5,0,1
266,0.5,867,420,23,0,21,95,0,1,0
141,0,381,212,27,0.5,28,86,0.5,0,0
475,0.5,1225,751,47,0.5,56,116,0.5,0,1
278,0.5,1639,418,57,0,56,124,0,2,0.5
535,0,1867,770,68,0.5,69,157,0,2,1
646,0,2464,982,67,0.5,61,144,0.5,0,0
425,0,1446,628,47,0.5,55,110,1,0,0
701,0.5,2731,1038,87,0.5,89,196,1,1,0.5
505,0,1163,798,50,0.5,47,116,1,0,0
717,0.5,1954,1084,60,0,61,142,0,2,0
839,0,3665,1289,99,0,97,217,1,2,1
